date,weather,max,min,power,direction
2017-02-18,多云,13,5,1级,东南风
2017-02-19,多云,21,7,3级,西南风
2017-02-20,小雨,19,6,4级,东北风
2017-02-21,阴,11,7,2级,西北风
2017-02-22,小雨,8,3,3级,北风
2017-02-23,阴,7,2,3级,北风
2017-02-24,多云,9,2,1级,东北风
2017-02-25,多云,12,4,1级,东风
2017-02-26,晴,15,4,1级,南风
2017-02-27,晴,16,5,3级,东风
2017-02-28,多云,17,6,2级,东风
2017-03-01,多云,17,4,3级,北风
2017-03-02,晴,13,2,3级,东风
2017-03-03,多云,15,6,1级,东风
2017-03-06,多云,12,3,1级,北风
2017-03-07,晴,15,4,1级,北风
2017-03-08,晴,17,6,2级,东北风
2017-03-09,多云,19,9,2级,东风
2017-03-10,阴,18,10,2级,南风
2017-03-11,阴,16,11,1级,东南风
2017-03-12,小雨,15,7,3级,东北风
2017-03-13,中雨,9,5,3级,东北风
2017-03-14,晴,13,3,2级,北风
2017-03-15,多云,15,7,3级,东风
2017-03-16,阴,13,7,1级,东风
2017-03-17,多云,15,9,2级,东南风
2017-03-18,小雨,13,10,微风,北风
2017-03-19,小雨,14,10,1级,东风
2017-03-20,小雨,13,10,2级,西北风
2017-03-21,多云,14,9,2级,东北风
2017-03-22,中雨,10,8,2级,东风
2017-03-23,阴,13,9,3级,东北风
2017-03-24,中雨,11,8,3级,北风
2017-03-25,多云,16,7,5级,北风
2017-03-26,晴,19,6,6级,西北风
2017-03-27,晴,21,10,2级,南风
2017-03-28,多云,22,12,3级,西南风
2017-03-29,多云,20,12,4级,东北风
2017-03-30,中雨,13,9,4级,东北风
2017-03-31,阴,14,7,3级,东北风
2017-04-01,多云,17,6,2级,北风
2017-04-02,晴,22,10,2级,东南风
2017-04-03,多云,23,12,4级,东风
2017-04-04,多云,25,15,4级,南风
2017-04-05,阴,26,16,4级,北风
2017-04-06,中雨,27,18,4级,东风
2017-04-07,阵雨,21,16,2级,东南风
2017-04-08,多云,26,14,4级,东北风
2017-04-09,阵雨,14,10,3级,北风
2017-04-10,阵雨,13,11,4级,北风
2017-04-11,阴,15,11,2级,北风
2017-04-12,多云,19,8,2级,东南风
2017-04-13,晴,23,11,4级,东风
2017-04-14,晴,28,16,3级,南风
2017-04-15,多云,31,17,3级,南风
2017-04-16,阵雨,30,21,4级,西南风
2017-04-17,阵雨,25,16,3级,西南风
2017-04-18,晴,29,16,3级,北风
2017-04-19,阵雨,28,18,4级,南风
2017-04-20,多云,25,16,6级,北风
2017-04-21,阴,23,12,4级,北风
2017-04-22,晴,23,12,3级,东南风
2017-04-23,晴,24,12,2级,东风
2017-04-24,晴,27,16,4级,东风
2017-04-25,阵雨,26,17,3级,东风
2017-04-26,阵雨,19,13,5级,北风
2017-04-27,多云,21,11,2级,西北风
2017-04-28,晴,26,13,2级,西南风
2017-04-29,晴,29,15,3级,西南风
2017-04-30,多云,29,16,2级,东风
2017-05-01,阵雨,29,18,2级,西北风
2017-05-02,阵雨,22,17,4级,东南风
2017-05-03,阴,25,19,4级,东风
2017-05-04,小雨,24,17,3级,西北风
2017-05-05,多云,27,17,2级,南风
2017-05-06,多云,26,17,2级,东风
2017-05-07,多云,26,16,3级,东南风
2017-05-08,中雨,20,17,2级,南风
2017-05-09,多云,27,16,3级,南风
2017-05-10,晴,31,17,3级,西南风
2017-05-11,多云,33,21,5级,北风
2017-05-12,小到中雨,22,16,2级,西南风
2017-05-13,多云,30,18,3级,西南风
2017-05-14,多云,31,20,4级,东风
2017-05-15,阵雨,25,19,4级,东北风
2017-05-16,阵雨,23,15,2级,西南风
2017-05-17,多云,27,18,3级,东南风
2017-05-18,晴,30,17,3级,东风
2017-05-19,多云,30,18,3级,东风
2017-05-20,阴,29,19,2级,东南风
2017-05-21,多云,30,20,3级,东南风
2017-05-22,多云,30,21,3级,东风
2017-05-23,中到大雨,26,19,4级,东北风
2017-05-24,阴,24,16,2级,西北风
2017-05-25,晴,28,17,2级,南风
2017-05-26,晴,31,17,4级,东南风
2017-05-27,晴,31,18,4级,东风
2017-05-28,晴,33,19,3级,东风
2017-05-29,晴,32,21,4级,东北风
2017-05-30,多云,33,22,3级,西风
2017-05-31,阵雨,32,24,3级,西北风
2017-06-01,阵雨,28,22,2级,西南风
2017-06-02,多云,30,21,4级,东北风
2017-06-03,多云,31,20,4级,东风
2017-06-04,多云,29,20,4级,东北风
2017-06-05,中雨,23,21,4级,东南风
2017-06-06,阵雨,28,20,3级,北风
2017-06-07,多云,30,21,2级,东北风
2017-06-08,多云,32,22,4级,东风
2017-06-09,阵雨,28,23,3级,南风
2017-06-10,雷阵雨,30,23,3级,西风
2017-06-11,中雨,25,21,2级,东南风
2017-06-12,中雨,23,19,4级,东北风
2017-06-13,中到大雨,22,19,3级,东南风
2017-06-14,阴,26,19,4级,东风
2017-06-15,多云,29,19,3级,东风
2017-06-16,多云,29,19,3级,南风
2017-06-17,多云,28,19,3级,东风
2017-06-18,多云,30,21,3级,南风
2017-06-19,阵雨,27,22,2级,西南风
2017-06-20,阵雨,26,22,1级,西风
2017-06-21,阵雨,28,22,1级,西南风
2017-06-22,阵雨,29,22,2级,东风
2017-06-23,中雨,28,22,2级,西南风
2017-06-24,暴雨,26,23,3级,西南风
2017-06-25,中雨,27,22,4级,西南风
2017-06-26,阵雨,28,21,3级,南风
2017-06-27,阵雨,28,22,3级,南风
2017-06-28,阵雨,25,22,2级,南风
2017-06-29,阵雨,28,24,2级,西南风
2017-06-30,小雨,30,24,2级,西北风
2017-07-01,雷阵雨,34,25,2级,北风
2017-07-02,多云,34,26,1级,西风
2017-07-03,雷阵雨,32,25,2级,东风
2017-07-04,雷阵雨,33,25,2级,东风
2017-07-05,雷阵雨,33,25,2级,西南风
2017-07-06,雷阵雨,35,26,2级,西南风
2017-07-07,雷阵雨,36,27,2级,西南风
2017-07-08,雷阵雨,35,27,2级,西南风
2017-07-09,雷阵雨,34,28,2级,西南风
2017-07-10,雷阵雨,32,25,1级,北风
2017-07-11,阵雨,33,26,2级,西风
2017-07-12,多云,36,27,2级,西南风
2017-07-13,多云,38,28,2级,西南风
2017-07-14,雷阵雨,36,28,1级,西风
2017-07-15,晴,38,27,1级,东北风
2017-07-16,晴,38,28,2级,西南风
2017-07-17,晴,38,28,2级,西南风
2017-07-18,多云,37,28,3级,西南风
2017-07-19,多云,38,29,2级,西南风
2017-07-20,晴,37,29,2级,西风
2017-07-21,晴,38,29,2级,西南风
2017-07-22,晴,40,29,2级,西南风
2017-07-23,晴,40,28,2级,南风
2017-07-24,晴,41,29,2级,东风
2017-07-25,晴,41,29,2级,东风
2017-07-26,晴,40,29,3级,东风
2017-07-27,晴,40,29,3级,东风
2017-07-28,晴,39,28,3级,东风
2017-07-29,多云,37,28,3级,东风
2017-07-30,阵雨,34,28,3级,东风
2017-07-31,阵雨,35,29,3级,东南风
2017-08-01,阵雨,34,27,2级,西南风
2017-08-02,多云,35,27,3级,南风
2017-08-03,多云,37,28,1级,西风
2017-08-04,晴,38,28,2级,西北风
2017-08-05,雷阵雨,36,28,2级,西南风
2017-08-06,阵雨,35,28,2级,西南风
2017-08-07,多云,38,29,2级,西风
2017-08-08,雷阵雨,38,27,2级,西北风
2017-08-09,中雨,32,27,1级,西风
2017-08-10,多云,34,26,1级,西南风
2017-08-11,多云,36,27,2级,东南风
2017-08-12,雷阵雨,32,26,1级,南风
2017-08-13,多云,35,27,2级,西南风
2017-08-14,雷阵雨,35,26,2级,东风
2017-08-15,雷阵雨,32,25,2级,西风
2017-08-16,雷阵雨,33,26,3级,西南风
2017-08-17,多云,35,26,1级,西南风
2017-08-18,阵雨,36,26,2级,东风
2017-08-19,多云,36,27,1级,西南风
2017-08-20,雷阵雨,33,26,微风,北风
2017-08-21,雷阵雨,34,26,3级,东北风
2017-08-22,雷阵雨,36,27,2级,西南风
2017-08-23,多云,37,27,2级,东风
2017-08-24,晴,37,27,2级,北风
2017-08-25,雷阵雨,35,26,3级,西风
2017-08-26,阵雨,31,25,2级,东北风
2017-08-27,多云,36,26,3级,东风
2017-08-28,晴,37,27,2级,北风
2017-08-29,雷阵雨,34,26,3级,东北风
2017-08-30,多云,32,25,3级,东北风
2017-08-31,多云,30,24,2级,东风
2017-09-01,多云,29,22,2级,东风
2017-09-02,多云,31,24,3级,东风
2017-09-03,阴,30,24,3级,东风
2017-09-04,多云,33,25,2级,东北风
2017-09-05,多云,35,26,3级,东北风
2017-09-06,雷阵雨,32,25,3级,北风
2017-09-07,阵雨,28,23,1级,西北风
2017-09-08,阴,28,24,2级,东北风
2017-09-09,阵雨,30,26,2级,东北风
2017-09-10,雷阵雨,33,25,1级,西风
2017-09-11,阵雨,27,22,2级,北风
2017-09-12,阴,27,22,2级,东风
2017-09-13,多云,30,21,3级,东北风
2017-09-14,阵雨,28,22,4级,北风
2017-09-15,阵雨,25,19,3级,北风
2017-09-16,多云,28,19,3级,北风
2017-09-17,晴,30,19,2级,东北风
2017-09-18,晴,31,21,2级,东风
2017-09-19,多云,31,21,3级,北风
2017-09-20,中雨,24,21,2级,东北风
2017-09-21,阵雨,23,20,2级,东北风
2017-09-22,阵雨,26,20,2级,东风
2017-09-23,中雨,24,21,1级,西南风
2017-09-24,阵雨,27,21,1级,北风
2017-09-25,多云,31,24,2级,南风
2017-09-26,多云,32,24,2级,西南风
2017-09-27,雷阵雨,29,21,2级,东北风
2017-09-28,阵雨,21,16,2级,西南风
2017-09-29,多云,24,20,1级,西北风
2017-09-30,阵雨,25,22,2级,西北风
2017-10-01,多云,34,23,1级,西南风
2017-10-02,阵雨,29,21,2级,北风
2017-10-03,阴,24,19,4级,北风
2017-10-04,阴,22,18,2级,东北风
2017-10-05,阴,24,18,2级,北风
2017-10-06,阴,25,18,3级,东北风
2017-10-07,多云,26,19,1级,东风
2017-10-08,晴,29,20,1级,东北风
2017-10-09,多云,30,21,2级,东风
2017-10-10,多云,32,21,2级,北风
2017-10-11,小雨,22,18,2级,东北风
2017-10-12,小雨,19,16,2级,东北风
2017-10-13,阴,20,17,3级,东北风
2017-10-14,阵雨,19,16,2级,南风
2017-10-15,中雨,19,16,3级,北风
2017-10-16,阵雨,18,16,4级,北风
2017-10-17,小雨,19,15,3级,北风
2017-10-18,多云,22,15,3级,北风
2017-10-19,多云,21,16,2级,西北风
2017-10-20,阴,21,14,2级,北风
2017-10-21,多云,22,14,2级,北风
2017-10-22,多云,23,13,3级,北风
2017-10-23,多云,21,12,2级,北风
2017-10-24,晴,21,10,2级,北风
2017-10-25,多云,22,12,2级,东风
2017-10-26,多云,14,0,小于3级,东北风
2017-10-27,多云,14,0,小于3级,北风
2017-10-28,晴,13,0,3～4级,北风
2017-10-29,多云,10,0,4～5级,北风
2017-10-30,多云,18,10,2级,东北风
2017-10-31,晴,19,10,2级,东风
2017-11-01,晴,22,11,1级,北风
2017-11-02,多云,24,12,1级,北风
2017-11-03,阴,22,9,2级,北风
2017-11-04,多云,17,8,3级,北风
2017-11-05,多云,18,11,1级,东南风
2017-11-06,多云,21,14,微风,北风
2017-11-07,阴,20,14,1级,西北风
2017-11-08,多云,22,11,3级,东风
2017-11-09,晴,22,14,1级,东风
2017-11-10,小雨,21,12,3级,北风
2017-11-11,多云,18,12,2级,东南风
2017-11-12,阵雨,19,13,2级,东风
2017-11-13,小雨,20,14,2级,北风
2017-11-14,阴,17,13,1级,北风
2017-11-15,阴,18,14,1级,东南风
2017-11-16,小雨,18,14,2级,东南风
2017-11-17,小雨,18,9,2级,北风
2017-11-18,阴,11,6,5级,北风
2017-11-19,多云,12,6,2级,东北风
2017-11-20,小雨,12,6,2级,北风
2017-11-21,小雨,11,9,1级,西北风
2017-11-22,多云,15,6,2级,北风
2017-11-23,晴,13,5,1级,西南风
2017-11-24,多云,15,6,1级,南风
2017-11-25,多云,16,8,2级,南风
2017-11-26,多云,18,7,2级,西北风
2017-11-27,多云,17,9,2级,东风
2017-11-28,多云,20,11,1级,西北风
2017-11-29,中雨,14,10,2级,北风
2017-11-30,小雨,10,7,2级,北风
2017-12-01,阴,11,6,2级,北风
2017-12-02,多云,13,6,2级,西北风
2017-12-03,阴,16,7,微风,东风
2017-12-04,多云,14,4,2级,北风
2017-12-05,晴,11,4,2级,东北风
2017-12-06,晴,12,4,1级,东南风
2017-12-07,多云,13,4,2级,东北风
2017-12-08,晴,9,1,2级,北风
2017-12-09,晴,11,3,2级,西南风
2017-12-10,晴,14,2,2级,西北风
2017-12-11,晴,12,3,1级,北风
2017-12-12,多云,12,4,4级,东风
2017-12-13,阴,10,6,3级,东风
2017-12-14,小雨,8,6,1级,东风
2017-12-15,小雨,8,3,2级,北风
2017-12-16,阵雨,7,-1,2级,北风
2017-12-17,晴,6,-1,2级,北风
2017-12-18,晴,8,0,1级,西北风
2017-12-19,晴,10,0,1级,西北风
2017-12-20,晴,12,0,1级,北风
2017-12-21,晴,12,1,1级,东南风
2017-12-22,晴,15,4,微风,东南风
2017-12-23,多云,15,7,1级,南风
2017-12-24,多云,14,1,2级,西北风
2017-12-25,晴,11,3,1级,东风
2017-12-26,晴,14,3,2级,东风
2017-12-27,多云,13,4,1级,东南风
2017-12-28,小雨,10,7,2级,西北风
2017-12-29,阴,13,8,1级,东风
2017-12-30,小雨,12,4,2级,西北风
2017-12-31,晴,11,2,1级,西南风
2018-01-01,多云,12,3,2级,东南风
2018-01-02,阴,12,4,3级,西北风
2018-01-03,中雨,10,5,2级,东北风
2018-01-04,中雨,5,3,2级,北风
2018-01-05,小雨,6,2,2级,东北风
2018-01-06,小雨,7,3,3级,东南风
2018-01-07,小雨,8,1,2级,北风
2018-01-08,阴,4,-2,1级,西北风
2018-01-09,晴,7,-2,2级,西南风
2018-01-10,晴,10,-2,2级,北风
2018-01-11,晴,9,-2,2级,西北风
2018-01-12,晴,7,-2,2级,东风
2018-01-13,晴,8,-1,2级,东南风
2018-01-14,晴,12,3,微风,北风
2018-01-15,多云,14,3,1级,北风
2018-01-16,阴,16,7,2级,东北风
2018-01-17,多云,14,4,2级,东风
2018-01-18,多云,13,7,2级,西北风
2018-01-19,阴,10,6,1级,东北风
2018-01-20,小雨,9,6,2级,东风
2018-01-21,中雨,8,5,2级,南风
2018-01-22,多云,12,4,微风,东北风
2018-01-23,小雨,9,2,2级,东北风
2018-01-24,小雨,4,0,2级,东北风
2018-01-25,中到大雪,1,-1,3级,东北风
2018-01-26,阴,1,-1,2级,东北风
2018-01-27,小到中雪,1,-1,4级,东北风
2018-01-28,小雪,1,-3,2级,西风
2018-01-29,多云,2,-5,1级,北风
2018-01-30,多云,3,-2,1级,西南风
2018-01-31,小雪,2,-3,1级,西北风
2018-02-01,多云,4,-2,1级,西北风
2018-02-02,多云,7,-1,2级,西北风
2018-02-03,多云,3,-2,3级,北风
2018-02-04,晴,4,-3,1级,北风
2018-02-05,晴,6,-2,1级,北风
2018-02-06,晴,7,-2,1级,东北风
2018-02-07,多云,9,-1,微风,西北风
2018-02-08,晴,8,0,2级,东南风
2018-02-09,阴,10,3,2级,西南风
2018-02-10,小雨,6,0,1级,北风
2018-02-11,晴,9,-1,微风,西北风
2018-02-12,晴,11,0,1级,西北风
2018-02-13,晴,14,2,2级,东南风
2018-02-14,晴,21,7,微风,东北风
2018-02-15,小雨,11,8,2级,东风
2018-02-16,小雨,8,5,1级,西北风
2018-02-17,多云,12,4,3级,东风
2018-02-18,阵雨,12,6,2级,北风
2018-02-19,小雨,9,6,2级,北风
2018-02-20,中雨,8,4,3级,东北风
2018-02-21,小雨,7,4,2级,东北风
2018-02-22,阴,9,2,2级,西南风
2018-02-23,晴,16,2,1级,东南风
2018-02-24,中雨,11,6,2级,北风
2018-02-25,阴,10,4,1级,西北风
2018-02-26,晴,15,5,2级,东风
2018-02-27,多云,18,5,1级,北风
2018-02-28,小雨,17,6,2级,西北风
2018-03-01,晴,18,8,4级,东风
2018-03-02,阵雨,12,6,1级,西南风
2018-03-03,阴,23,10,2级,东风
2018-03-04,多云,28,9,2级,南风
2018-03-05,小雨,10,7,3级,北风
2018-03-06,阴,10,5,3级,东风
2018-03-07,小到中雨,10,6,2级,北风
2018-03-08,阴,11,3,1级,西北风
2018-03-09,晴,12,2,2级,东风
2018-03-10,晴,17,6,2级,东风
2018-03-11,多云,21,9,3级,东风
2018-03-12,多云,24,12,2级,西南风
2018-03-13,多云,25,14,1级,西南风
2018-03-14,小雨,25,14,微风,南风
2018-03-15,阵雨,22,9,2级,东北风
2018-03-16,小雨,11,6,2级,西北风
2018-03-17,多云,16,10,2级,东北风
2018-03-18,小雨,16,9,2级,北风
2018-03-19,小雨,11,7,2级,北风
2018-03-20,小雨,10,6,2级,西北风
2018-03-21,阴,10,3,2级,西南风
2018-03-22,晴,19,7,2级,西北风
2018-03-23,多云,22,9,2级,东风
2018-03-24,多云,24,12,1级,东北风
2018-03-25,阴,22,14,2级,西南风
2018-03-26,阵雨,20,12,2级,南风
2018-03-27,多云,25,12,2级,东风
2018-03-28,晴,27,14,1级,东风
2018-03-29,多云,28,15,1级,东北风
2018-03-30,多云,24,14,2级,东风
2018-03-31,多云,26,15,2级,东风
2018-04-01,多云,29,17,1级,北风
2018-04-02,阵雨,28,18,1级,西南风
2018-04-03,阵雨,27,17,1级,东风
2018-04-04,阴,22,15,2级,东北风
2018-04-05,中雨,15,9,4级,东南风
2018-04-06,多云,16,7,4级,北风
2018-04-07,晴,17,6,2级,西北风
2018-04-08,晴,23,11,3级,西南风
2018-04-09,晴,28,14,1级,北风
2018-04-10,晴,31,17,2级,西南风
2018-04-11,阵雨,28,17,2级,东风
2018-04-12,阵雨,23,16,2级,东风
2018-04-13,中雨,23,15,1级,南风
2018-04-14,阵雨,16,12,2级,西北风
2018-04-15,多云,19,9,1级,西北风
2018-04-16,阴,18,9,1级,西南风
2018-04-17,多云,22,9,2级,东风
2018-04-18,晴,27,13,3级,东风
2018-04-19,晴,29,16,2级,东风
2018-04-20,晴,31,18,2级,南风
2018-04-21,阵雨,28,20,1级,东风
2018-04-22,阵雨,30,21,2级,北风
2018-04-23,大雨,22,15,3级,北风
2018-04-24,阴,19,11,3级,北风
2018-04-25,晴,23,13,1级,东北风
2018-04-26,多云,24,16,2级,东风
2018-04-27,多云,28,16,微风,东北风
2018-04-28,多云,29,18,2级,东风
2018-04-29,阵雨,27,19,2级,西南风
2018-04-30,阴,29,21,2级,南风
2018-05-01,阵雨,30,22,1级,西南风
2018-05-02,阴,27,16,3级,北风
2018-05-03,多云,26,15,3级,北风
2018-05-04,多云,29,18,1级,东风
2018-05-05,阵雨,25,15,2级,西南风
2018-05-06,阵雨,29,19,3级,西南风
2018-05-07,阵雨,24,16,2级,北风
2018-05-08,多云,24,14,1级,北风
2018-05-09,晴,26,14,2级,东风
2018-05-10,晴,27,16,2级,东北风
2018-05-11,多云,28,18,微风,东南风
2018-05-12,雷阵雨,30,21,2级,西北风
2018-05-13,阵雨,29,21,3级,东风
2018-05-14,多云,33,24,2级,东南风
2018-05-15,多云,36,25,2级,西南风
2018-05-16,多云,37,26,3级,西南风
2018-05-17,多云,36,26,2级,西风
2018-05-18,阵雨,34,23,微风,东北风
2018-05-19,阵雨,26,21,2级,东北风
2018-05-20,阵雨,25,20,2级,东北风
2018-05-21,小雨,24,19,1级,东风
2018-05-22,阵雨,29,19,3级,北风
2018-05-23,多云,26,18,1级,南风
2018-05-24,多云,28,21,2级,东北风
2018-05-25,多云,32,23,2级,东北风
2018-05-26,阵雨,27,21,微风,东北风
2018-05-27,阵雨,26,20,2级,西南风
2018-05-28,多云,30,21,2级,西南风
2018-05-29,阵雨,28,22,微风,东南风
2018-05-30,阵雨,28,20,2级,东风
2018-05-31,阵雨,22,17,1级,西风
2018-06-01,多云,28,17,2级,东风
2018-06-02,阴,25,19,1级,西南风
2018-06-03,阴,25,19,2级,东风
2018-06-04,多云,28,20,2级,西南风
2018-06-05,阵雨,24,19,2级,南风
2018-06-06,阴,28,20,2级,东风
2018-06-07,多云,31,23,2级,东风
2018-06-08,阵雨,27,22,1级,东北风
2018-06-09,阵雨,28,22,2级,东北风
2018-06-10,阵雨,25,19,1级,西南风
2018-06-11,晴,32,21,2级,西北风
2018-06-12,多云,34,21,2级,西南风
2018-06-13,多云,33,20,1级,东南风
2018-06-14,多云,31,22,2级,东风
2018-06-15,晴,34,22,2级,东南风
2018-06-16,多云,32,22,3级,东风
2018-06-17,多云,31,22,2级,东北风
2018-06-18,多云,33,24,2级,东风
2018-06-19,阴,34,24,微风,东北风
2018-06-20,中到大雨,25,21,2级,东北风
2018-06-21,阴,29,21,2级,东风
2018-06-22,大到暴雨,23,21,1级,东南风
2018-06-23,阵雨,26,19,1级,西风
2018-06-24,阴,29,23,2级,北风
2018-06-25,多云,35,25,微风,西南风
2018-06-26,多云,37,27,2级,南风
2018-06-27,多云,37,28,2级,西南风
2018-06-28,多云,36,26,2级,东北风
2018-06-29,雷阵雨,31,25,2级,西南风
2018-06-30,阵雨,31,24,2级,南风
2018-07-01,雷阵雨,32,24,1级,南风
2018-07-02,雷阵雨,33,25,1级,西风
2018-07-03,雷阵雨,30,25,1级,西风
2018-07-04,雷阵雨,33,26,1级,东风
2018-07-05,雷阵雨,33,27,微风,西南风
2018-07-06,雷阵雨,30,25,2级,东北风
2018-07-07,阵雨,33,26,2级,东风
2018-07-08,多云,34,27,2级,南风
2018-07-09,多云,36,27,1级,西南风
2018-07-10,晴,36,26,3级,东风
2018-07-11,阵雨,33,26,2级,东南风
2018-07-12,多云,36,26,2级,东南风
2018-07-13,多云,35,27,2级,南风
2018-07-14,晴,36,27,2级,南风
2018-07-15,晴,36,27,2级,东风
2018-07-16,晴,36,27,2级,南风
2018-07-17,多云,36,27,2级,南风
2018-07-18,晴,36,26,3级,东风
2018-07-19,晴,36,27,2级,北风
2018-07-20,多云,36,26,2级,东风
2018-07-21,阵雨,34,27,2级,北风
2018-07-22,中雨,31,26,2级,西南风
2018-07-23,多云,35,26,1级,西北风
2018-07-24,雷阵雨,35,27,1级,东北风
2018-07-25,多云,36,27,2级,西南风
2018-07-26,雷阵雨,38,28,3级,南风
2018-07-27,多云,37,26,1级,西南风
2018-07-28,晴,37,27,2级,东南风
2018-07-29,晴,37,27,1级,西北风
2018-07-30,多云,36,27,2级,西南风
2018-07-31,雷阵雨,36,26,3级,南风
2018-08-01,阵雨,34,26,2级,东风
2018-08-02,雷阵雨,33,25,1级,东风
2018-08-03,大雨,30,24,2级,西风
2018-08-04,多云,36,27,2级,西南风
2018-08-05,晴,36,27,2级,东风
2018-08-06,晴,37,27,2级,南风
2018-08-07,晴,37,27,2级,东北风
2018-08-08,晴,37,27,2级,东北风
2018-08-09,晴,36,27,1级,东风
2018-08-10,晴,36,27,1级,东北风
2018-08-11,多云,35,25,2级,东北风
2018-08-12,大雨,31,26,2级,东风
2018-08-13,阵雨,33,25,2级,北风
2018-08-14,多云,35,26,4级,东北风
2018-08-15,多云,34,27,1级,东南风
2018-08-16,中雨,31,25,2级,西北风
2018-08-17,中到大雨,30,24,微风,东风
2018-08-18,多云,34,26,2级,南风
2018-08-19,多云,36,26,2级,东南风
2018-08-20,雷阵雨,35,26,2级,北风
2018-08-21,阵雨,33,26,3级,东北风
2018-08-22,多云,33,25,1级,东北风
2018-08-23,多云,33,25,2级,西北风
2018-08-24,多云,33,25,2级,东北风
2018-08-25,中雨,27,21,2级,北风
2018-08-26,中雨,29,25,1级,东风
2018-08-27,多云,33,26,2级,东南风
2018-08-28,多云,34,26,3级,东南风
2018-08-29,多云,34,26,2级,南风
2018-08-30,多云,35,26,2级,南风
2018-08-31,阵雨,33,26,2级,西北风
2018-09-01,多云,34,26,1级,北风
2018-09-02,多云,34,26,1级,西南风
2018-09-03,雷阵雨,34,25,1级,南风
2018-09-04,多云,33,22,1级,西南风
2018-09-05,多云,33,23,2级,东南风
2018-09-06,多云,35,24,1级,西风
2018-09-10,阴,28,21,1级,东南风
2018-09-11,阵雨,26,21,1级,北风
2018-09-12,多云,28,22,2级,东风
2018-09-13,多云,30,23,微风,南风
2018-09-14,多云,31,24,1级,南风
2018-09-16,阵雨,31,25,1级,北风
2018-09-17,阵雨,31,25,1级,南风
2018-09-18,多云,32,24,1级,东北风
2018-09-19,雷阵雨,34,25,1级,南风
2018-09-20,雷阵雨,32,24,1级,西风
2018-09-21,阵雨,27,22,1级,东北风
2018-09-22,阵雨,26,22,1级,西北风
2018-09-23,阴,28,20,2级,西北风
2018-09-24,多云,28,19,2级,东风
2018-09-25,多云,27,20,3级,东北风
2018-09-26,多云,26,20,3级,东北风
2018-09-27,阵雨,25,19,1级,南风
2018-09-28,多云,27,19,1级,西南风
2018-09-29,多云,27,18,2级,西北风
2018-09-30,晴,28,17,2级,西北风
2018-10-01,晴,26,15,2级,西北风
2018-10-02,多云,26,16,1级,南风
2018-10-03,多云,25,16,1级,东南风
2018-10-04,多云,26,18,3级,东北风
2018-10-05,阴,24,17,3级,北风
2018-10-06,晴,27,16,2级,北风
2018-10-07,晴,27,17,1级,西南风
2018-10-08,多云,26,18,2级,东北风
2018-10-09,小雨,25,16,2级,西北风
2018-10-10,多云,20,13,2级,北风
2018-10-12,多云,21,13,2级,西北风
2018-10-13,多云,23,14,1级,南风
2018-10-14,小雨,22,16,2级,东风
2018-10-15,小雨,20,15,1级,东南风
2018-10-16,阴,22,13,1级,西风
2018-10-17,多云,22,13,1级,西北风
2018-10-18,多云,21,11,2级,东北风
2018-10-19,多云,20,12,1级,东风
2018-10-20,多云,21,12,2级,东风
2018-10-21,小雨,20,15,1级,东风
2018-10-22,小雨,21,16,2级,北风
2018-10-23,阴,22,15,2级,西北风
2018-10-24,多云,23,15,1级,东风
2018-10-25,小雨,23,16,2级,西南风
2018-10-26,多云,23,10,2级,北风
2018-10-27,晴,21,10,1级,西北风
2018-10-28,晴,24,11,2级,西南风
2018-10-29,晴,26,13,2级,西北风
2018-10-30,多云,24,13,1级,南风
2018-10-31,多云,22,12,2级,东北风
